,steam_id,items_count
4039549,76561198013565069,183
4039732,76561198013597416,59
4039791,76561198013626162,59
4039850,76561198013657739,3
4039853,76561198013658262,7
4039860,76561198013659937,7
4039867,76561198013660639,1
4039868,76561198013681857,30
4039898,76561198013704269,242
4040140,76561198013737516,92
4040232,76561198013738564,9
4040241,76561198013763092,62
4040303,76561198013763258,34
4040337,76561198013801353,18
4040355,76561198013812186,47
4040402,76561198013822782,8
4040410,76561198013840671,13
4040423,76561198013854200,11
4040434,76561198013868183,9
4040443,76561198013874263,130
4040573,76561198013881036,262
4040835,76561198013898109,26
4040861,76561198013905636,81
4040942,76561198013919673,4
4040946,76561198013929824,36
4040982,76561198013949099,210
4041192,76561198013950321,4
4041196,76561198013952404,196
4041392,76561198013973721,119
4041511,76561198013994935,5
4041516,76561198014002823,162
4041678,76561198014006639,219
4041897,76561198014009325,126
4042023,76561198014029705,33
4042056,76561198014072208,72
4042128,76561198014078033,47
4042175,76561198014080259,28
4042203,76561198014110787,6
4042209,76561198014125712,144
4042353,76561198014126640,56
4042409,76561198014137669,4
4042413,76561198014139827,105
4042518,76561198014152318,28
4042546,76561198014165799,95
4042641,76561198014178072,45
4042686,76561198014182686,206
4042892,76561198014194779,14
4042906,76561198014213884,40
4042946,76561198014215286,2
4042948,76561198014231757,217
4043165,76561198014249456,138
4043303,76561198014254361,75
4043378,76561198014258325,18
4043396,76561198014300427,2
4043398,76561198014306929,126
4043524,76561198014327542,19
4043543,76561198014341399,16
4043559,76561198014345614,19
4043578,76561198014353884,13
4043591,76561198014356528,9
4043600,76561198014356603,120
4043720,76561198014358587,117
4043837,76561198014359253,1
4043838,76561198014369519,4
4043842,76561198014374304,40
4043882,76561198014376208,58
4043940,76561198014393643,16
4043956,76561198014405280,38
4043994,76561198014406888,41
4044035,76561198014424015,132
4044167,76561198014425019,166
4044333,76561198014433728,67
4044400,76561198014450821,15
4044415,76561198014476189,20
4044435,76561198014478714,17
4044452,76561198014503535,139
4044591,76561198014553894,29
4044620,76561198014566089,67
4044687,76561198014591396,15
4044702,76561198014592753,55
4044757,76561198014612370,48
4044805,76561198014625793,133
4044938,76561198014626641,4
4044942,76561198014630283,127
4045069,76561198014630738,41
4045110,76561198014635088,1
4045111,76561198014642742,14
4045125,76561198014645558,53
4045178,76561198014675998,16
4045194,76561198014678390,39
4045233,76561198014701863,13
4045246,76561198014704426,149
4045395,76561198014707153,175
4045570,76561198014717544,13
4045583,76561198014720647,8
4045591,76561198014726925,9
4045600,76561198014749257,47
4045647,76561198014749362,122
4045769,76561198014751347,135
4045904,76561198014751618,48
4045952,76561198014774264,68
4046020,76561198014788733,52
4046072,76561198014803668,112
4046184,76561198014845506,22
4046206,76561198014869866,14
4046220,76561198014874867,18
4046238,76561198014876484,25
4046263,76561198014906435,16
4046279,76561198014906671,60
4046339,76561198014925060,20
4046359,76561198014925976,128
4046487,76561198014927083,36
4046523,76561198014940771,81
4046604,76561198014972749,1
4046605,76561198014991346,20
4046625,76561198015006556,44
4046669,76561198015040181,53
4046722,76561198015040620,12
4046734,76561198015083753,79
4046813,76561198015120093,42
4046855,76561198015121915,16
4046871,76561198015134588,103
4046974,76561198015149619,31
4047005,76561198015169206,116
4047121,76561198015175218,71
4047192,76561198015203475,148
4047340,76561198015206210,53
4047393,76561198015209454,15
4047408,76561198015214673,4
4047412,76561198015234277,5
4047417,76561198015238117,41
4047458,76561198015238503,31
4047489,76561198015240666,13
4047502,76561198015245325,223
4047725,76561198015269069,54
4047779,76561198015278721,24
4047803,76561198015296080,17
4047820,76561198015325404,26
4047846,76561198015326274,135
4047981,76561198015332461,78
4048059,76561198015373479,247
4048306,76561198015409111,64
4048370,76561198015420023,105
4048475,76561198015449112,10
4048485,76561198015457285,15
4048500,76561198015460867,72
4048572,76561198015482393,79
4048651,76561198015518446,9
4048660,76561198015525388,190
4048850,76561198015528208,35
4048885,76561198015611129,53
4048938,76561198015616571,15
4048953,76561198015626583,4
4048957,76561198015651557,8
4048965,76561198015679952,22
4048987,76561198015680666,391
4049378,76561198015682379,353
4049731,76561198015683370,36
4049767,76561198015686070,66
4049833,76561198015736767,68
4049901,76561198015748495,38
4049939,76561198015750707,56
4049995,76561198015752285,49
4050044,76561198015752401,14
4050058,76561198015752419,207
4050265,76561198015755075,4
4050269,76561198015756517,63
4050332,76561198015793792,152
4050484,76561198015803718,16
4050500,76561198015808360,53
4050553,76561198015845711,8
4050561,76561198015846767,21
4050582,76561198015854995,106
4050688,76561198015855983,9
4050697,76561198015857297,85
4050782,76561198015868823,126
4050908,76561198015883263,39
4050947,76561198015889042,20
4050967,76561198015897106,59
4051026,76561198015899130,39
4051065,76561198015902552,7
4051072,76561198015913038,18
4051090,76561198015943925,22
4051112,76561198015947086,119
4051231,76561198015950589,84
4051315,76561198015962219,43
4051358,76561198015969193,140
4051498,76561198016006846,262
4051760,76561198016007376,9
4051769,76561198016011132,127
4051896,76561198016011434,6
4051902,76561198016013712,101
4052003,76561198016017310,78
4052081,76561198016020276,15
4052096,76561198016074507,10
4052106,76561198016074853,11
4052117,76561198016079643,8
4052125,76561198016099805,132
4052257,76561198016099887,12
4052269,76561198016113349,110
4052379,76561198016175895,26
4052405,76561198016192007,76
4052481,76561198016258133,24
4052505,76561198016268177,323
4052828,76561198016281543,11
4052839,76561198016284981,5
4052844,76561198016311260,235
4053079,76561198016312054,20
4053099,76561198016349071,26
4053125,76561198016402842,35
4053160,76561198016405790,171
4053331,76561198016411972,85
4053416,76561198016420286,58
4053474,76561198016439077,19
4053493,76561198016443129,33
4053526,76561198016444183,17
4053543,76561198016451149,51
4053594,76561198016462837,45
4053639,76561198016475503,2018
4055657,76561198016477146,12
4055669,76561198016478440,1
4055670,76561198016489352,5
4055675,76561198016494174,22
4055697,76561198016505910,3
4055700,76561198016525837,115
4055815,76561198016564178,114
4055929,76561198016584419,8
4055937,76561198016593977,9
4055946,76561198016594121,45
4055991,76561198016595311,168
4056159,76561198016616975,125
4056284,76561198016632950,349
4056633,76561198016642556,1
4056634,76561198016650326,5
4056639,76561198016665024,38
4056677,76561198016699647,21
4056698,76561198016712687,9
4056707,76561198016736054,26
4056733,76561198016739246,46
4056779,76561198016748208,51
4056830,76561198016750784,107
4056937,76561198016764893,46
4056983,76561198016765519,13
4056996,76561198016768465,4
4057000,76561198016829881,79
4057079,76561198016888498,26
4057105,76561198016939816,6
4057111,76561198016941672,4
4057115,76561198016950545,5
4057120,76561198016954821,149
4057269,76561198016964263,111
4057380,76561198017022041,13
4057393,76561198017056578,11
4057404,76561198017063656,9
4057413,76561198017064806,6
4057419,76561198017065630,147
4057566,76561198017077791,7
4057573,76561198017085427,493
4058066,76561198017102917,126
4058192,76561198017131134,12
4058204,76561198017147799,19
4058223,76561198017164203,154
4058377,76561198017167686,26
4058403,76561198017204231,48
4058451,76561198017206423,8
4058459,76561198017218804,14
4058473,76561198017229217,4
4058477,76561198017231209,35
4058512,76561198017232731,16
4058528,76561198017233453,55
4058583,76561198017236583,87
4058670,76561198017275546,131
4058801,76561198017277608,35
4058836,76561198017281499,117
4058953,76561198017328980,6
4058959,76561198017335208,26
4058985,76561198017338199,13
4058998,76561198017345674,92
4059090,76561198017348088,36
4059126,76561198017349553,42
4059168,76561198017353418,23
4059191,76561198017382784,18
4059209,76561198017384871,63
4059272,76561198017390460,65
4059337,76561198017390981,28
4059365,76561198017434810,15
4059380,76561198017436335,155
4059535,76561198017438073,24
4059559,76561198017448977,315
4059874,76561198017449677,32
4059906,76561198017488555,10
4059916,76561198017489078,58
4059974,76561198017492121,58
4060032,76561198017492518,10
4060042,76561198017530664,14
4060056,76561198017539322,82
4060138,76561198017546736,142
4060280,76561198017548690,33
4060313,76561198017553865,21
4060334,76561198017554581,18
4060352,76561198017613059,23
4060375,76561198017614801,122
4060497,76561198017664735,32
4060529,76561198017667347,7
4060536,76561198017667638,15
4060551,76561198017703798,47
4060598,76561198017704101,48
4060646,76561198017706577,29
4060675,76561198017708139,5
4060680,76561198017710952,62
4060742,76561198017746725,1
4060743,76561198017753094,68
4060811,76561198017793715,91
4060902,76561198017795593,18
4060920,76561198017797137,202
4061122,76561198017833447,25
4061147,76561198017838089,172
4061319,76561198017846506,65
4061384,76561198017848413,169
4061553,76561198017850497,73
4061626,76561198017894138,6
4061632,76561198017912813,149
4061781,76561198017913955,49
4061830,76561198017920530,128
4061958,76561198017922925,33
4061991,76561198017950800,464
4062455,76561198017957316,67
4062522,76561198017962026,76
4062598,76561198017971897,21
4062619,76561198017974179,32
4062651,76561198017976009,78
4062729,76561198018018496,20
4062749,76561198018022474,11
4062760,76561198018024046,22
4062782,76561198018056552,2
4062784,76561198018060983,101
4062885,76561198018063122,19
4062904,76561198018069630,91
4062995,76561198018093891,7
4063002,76561198018109792,173
4063175,76561198018137491,44
4063219,76561198018143961,4
4063223,76561198018144455,159
4063382,76561198018145614,31
4063413,76561198018146830,22
4063435,76561198018147638,72
4063507,76561198018151820,15
4063522,76561198018186735,56
4063578,76561198018192492,43
4063621,76561198018193328,42
4063663,76561198018194266,135
4063798,76561198018238582,97
4063895,76561198018252632,56
4063951,76561198018253205,84
4064035,76561198018254495,8
4064043,76561198018257543,12
4064055,76561198018257571,17
4064072,76561198018279751,22
4064094,76561198018294817,40
4064134,76561198018298597,39
4064173,76561198018310787,5
4064178,76561198018365176,20
4064198,76561198018407780,28
4064226,76561198018412857,22
4064248,76561198018415243,39
4064287,76561198018423967,219
4064506,76561198018457568,68
4064574,76561198018465416,1
4064575,76561198018470399,89
4064664,76561198018472401,2
4064666,76561198018485899,17
4064683,76561198018486965,78
4064761,76561198018502306,11
4064772,76561198018517198,12
4064784,76561198018522064,39
4064823,76561198018524970,18
4064841,76561198018526984,85
4064926,76561198018529675,12
4064938,76561198018543935,114
4065052,76561198018545763,26
4065078,76561198018546231,27
4065105,76561198018549805,15
4065120,76561198018552105,120
4065240,76561198018553225,96
4065336,76561198018559591,73
4065409,76561198018569025,134
4065543,76561198018573454,111
4065654,76561198018573913,38
4065692,76561198018580579,12
4065704,76561198018586353,68
4065772,76561198018587800,153
4065925,76561198018587812,75
4066000,76561198018591118,19
4066019,76561198018592164,37
4066056,76561198018594104,81
4066137,76561198018594650,47
4066184,76561198018596842,22
4066206,76561198018597166,5
4066211,76561198018597938,15
4066226,76561198018598078,23
4066249,76561198018598855,111
4066360,76561198018638474,185
4066545,76561198018641384,19
4066564,76561198018648501,90
4066654,76561198018648937,284
4066938,76561198018666239,2
4066940,76561198018679889,18
4066958,76561198018682135,31
4066989,76561198018683697,176
4067165,76561198018687575,93
4067258,76561198018688077,40
4067298,76561198018726794,43
4067341,76561198018732606,157
4067498,76561198018742018,12
4067510,76561198018748850,10
4067520,76561198018754890,19
4067539,76561198018760233,77
4067616,76561198018763509,133
4067749,76561198018767357,112
4067861,76561198018784847,8
4067869,76561198018814766,2
4067871,76561198018818030,166
4068037,76561198018818888,46
4068083,76561198018834500,865
4068948,76561198018842756,19
4068967,76561198018850670,85
4069052,76561198018851823,30
4069082,76561198018857231,8
4069090,76561198018870326,98
4069188,76561198018885388,204
4069392,76561198018891058,26
4069418,76561198018891278,116
4069534,76561198018894912,133
4069667,76561198018898317,79
4069746,76561198018918817,22
4069768,76561198018921691,182
4069950,76561198018924617,185
4070135,76561198018925449,6
4070141,76561198018926085,57
4070198,76561198018958708,17
4070215,76561198018961648,111
4070326,76561198018964734,7
4070333,76561198018967342,21
4070354,76561198018985191,26
4070380,76561198018985287,30
4070410,76561198019001039,2
4070412,76561198019022742,898
4071310,76561198019023338,11
4071321,76561198019025564,19
4071340,76561198019027016,14
4071354,76561198019040043,205
4071559,76561198019046681,559
4072118,76561198019069802,39
4072157,76561198019091860,57
4072214,76561198019096240,32
4072246,76561198019099096,182
4072428,76561198019153174,98
4072526,76561198019156927,18
4072544,76561198019163067,10
4072554,76561198019164425,1
4072555,76561198019169879,132
4072687,76561198019200552,197
4072884,76561198019225542,11
4072895,76561198019259057,2
4072897,76561198019274578,6
4072903,76561198019278784,13
4072916,76561198019290226,128
4073044,76561198019292141,5
4073049,76561198019294407,235
4073284,76561198019300336,17
4073301,76561198019301971,7
